Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Circuit_Name,Circuit_Corners,Circuit_Rotation,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:15:11.862000,GAS,10,0 days 00:01:09.749000,36.0,2.0,,,0 days 00:00:17.519000,0 days 00:00:31.103000,0 days 00:00:21.127000,0 days 01:14:42.579000,0 days 01:15:13.682000,0 days 01:15:34.809000,292.0,224.0,274.0,291.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:14:25.095000,2019-06-30 13:54:25.122,1,9.0,False,,False,True,Austrian Grand Prix,10,1.0,35.0,16.4,940.8,False,50.5,337,1.0
0 days 01:16:11.875000,GAS,10,0 days 00:01:10.242000,37.0,2.0,,,0 days 00:00:17.460000,0 days 00:00:31.267000,0 days 00:00:21.515000,0 days 01:15:52.269000,0 days 01:16:23.536000,0 days 01:16:45.051000,296.0,229.0,274.0,294.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:15:34.844000,2019-06-30 13:55:34.871,1,9.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,16.7,940.8,False,50.5,64,1.2
0 days 01:17:11.888000,GAS,10,0 days 00:01:09.761000,38.0,2.0,,,0 days 00:00:17.409000,0 days 00:00:31.084000,0 days 00:00:21.268000,0 days 01:17:02.460000,0 days 01:17:33.544000,0 days 01:17:54.812000,293.0,228.0,283.0,295.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:16:45.086000,2019-06-30 13:56:45.113,1,9.0,False,,False,True,Austrian Grand Prix,10,1.0,35.0,16.6,940.7,False,50.3,322,1.1
0 days 01:18:11.901000,GAS,10,0 days 00:01:10.277000,39.0,2.0,,,0 days 00:00:17.077000,0 days 00:00:31.718000,0 days 00:00:21.482000,0 days 01:18:11.889000,0 days 01:18:43.607000,0 days 01:19:05.089000,312.0,214.0,281.0,310.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:17:54.847000,2019-06-30 13:57:54.874,1,9.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,16.2,940.7,False,50.3,59,1.1
0 days 01:19:11.914000,GAS,10,0 days 00:01:10.072000,40.0,2.0,,,0 days 00:00:17.186000,0 days 00:00:31.484000,0 days 00:00:21.402000,0 days 01:19:22.275000,0 days 01:19:53.759000,0 days 01:20:15.161000,322.0,222.0,280.0,308.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:19:05.124000,2019-06-30 13:59:05.151,1,9.0,False,,False,True,Austrian Grand Prix,10,1.0,35.0,16.5,940.7,False,50.3,308,1.0
0 days 01:21:11.940000,GAS,10,0 days 00:01:10.169000,41.0,2.0,,,0 days 00:00:17.252000,0 days 00:00:31.515000,0 days 00:00:21.402000,0 days 01:20:32.413000,0 days 01:21:03.928000,0 days 01:21:25.330000,309.0,219.0,283.0,302.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:20:15.196000,2019-06-30 14:00:15.223,1,9.0,False,,False,True,Austrian Grand Prix,10,1.0,35.2,15.8,940.7,False,50.3,0,0.8
0 days 01:22:11.953000,GAS,10,0 days 00:01:10.367000,42.0,2.0,,,0 days 00:00:17.135000,0 days 00:00:31.822000,0 days 00:00:21.410000,0 days 01:21:42.465000,0 days 01:22:14.287000,0 days 01:22:35.697000,318.0,219.0,281.0,314.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:21:25.365000,2019-06-30 14:01:25.392,1,8.0,False,,False,True,Austrian Grand Prix,10,1.0,35.0,16.0,940.8,False,50.3,335,0.7
0 days 01:23:11.966000,GAS,10,0 days 00:01:10.026000,43.0,2.0,,,0 days 00:00:17.186000,0 days 00:00:31.629000,0 days 00:00:21.211000,0 days 01:22:52.883000,0 days 01:23:24.512000,0 days 01:23:45.723000,311.0,223.0,283.0,303.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:22:35.732000,2019-06-30 14:02:35.759,1,8.0,False,,False,True,Austrian Grand Prix,10,1.0,35.0,16.5,940.8,False,50.3,295,1.2
0 days 01:24:11.979000,GAS,10,0 days 00:01:10.147000,44.0,2.0,,,0 days 00:00:17.512000,0 days 00:00:31.477000,0 days 00:00:21.158000,0 days 01:24:03.235000,0 days 01:24:34.712000,0 days 01:24:55.870000,316.0,223.0,272.0,286.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:23:45.758000,2019-06-30 14:03:45.785,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,35.0,16.5,940.7,False,50.4,6,1.1
0 days 01:25:11.992000,GAS,10,0 days 00:01:09.665000,45.0,2.0,,,0 days 00:00:17.690000,0 days 00:00:30.980000,0 days 00:00:20.995000,0 days 01:25:13.560000,0 days 01:25:44.540000,0 days 01:26:05.535000,284.0,225.0,270.0,291.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:24:55.905000,2019-06-30 14:04:55.932,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,35.2,16.2,940.7,False,50.5,125,0.9
0 days 01:26:12.021000,GAS,10,0 days 00:01:09.582000,46.0,2.0,,,0 days 00:00:17.591000,0 days 00:00:30.940000,0 days 00:00:21.051000,0 days 01:26:23.126000,0 days 01:26:54.066000,0 days 01:27:15.117000,290.0,226.0,273.0,288.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:26:05.570000,2019-06-30 14:06:05.597,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,35.1,15.9,940.8,False,50.3,296,0.7
0 days 01:28:12.031000,GAS,10,0 days 00:01:09.533000,47.0,2.0,,,0 days 00:00:17.632000,0 days 00:00:30.979000,0 days 00:00:20.922000,0 days 01:27:32.749000,0 days 01:28:03.728000,0 days 01:28:24.650000,284.0,229.0,272.0,288.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:27:15.152000,2019-06-30 14:07:15.179,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,35.1,15.9,940.7,False,50.2,314,1.4
0 days 01:29:12.122000,GAS,10,0 days 00:01:09.300000,48.0,2.0,,,0 days 00:00:17.613000,0 days 00:00:30.776000,0 days 00:00:20.911000,0 days 01:28:42.263000,0 days 01:29:13.039000,0 days 01:29:33.950000,286.0,236.0,273.0,289.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:28:24.685000,2019-06-30 14:08:24.712,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,35.0,16.4,940.7,False,50.2,101,1.1
0 days 01:30:12.104000,GAS,10,0 days 00:01:09.507000,49.0,2.0,,,0 days 00:00:17.615000,0 days 00:00:30.874000,0 days 00:00:21.018000,0 days 01:29:51.565000,0 days 01:30:22.439000,0 days 01:30:43.457000,,235.0,274.0,289.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:29:33.985000,2019-06-30 14:09:34.012,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,16.3,940.8,False,50.2,336,0.9
0 days 01:31:12.086000,GAS,10,0 days 00:01:09.166000,50.0,2.0,,,0 days 00:00:17.494000,0 days 00:00:30.777000,0 days 00:00:20.895000,0 days 01:31:00.951000,0 days 01:31:31.728000,0 days 01:31:52.623000,290.0,234.0,274.0,289.0,True,HARD,25.0,True,Red Bull Racing,0 days 01:30:43.492000,2019-06-30 14:10:43.519,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.8,15.5,940.8,False,50.0,0,1.0
0 days 01:32:12.099000,GAS,10,0 days 00:01:09.332000,51.0,2.0,,,0 days 00:00:17.599000,0 days 00:00:30.786000,0 days 00:00:20.947000,0 days 01:32:10.222000,0 days 01:32:41.008000,0 days 01:33:01.955000,,231.0,274.0,290.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:31:52.658000,2019-06-30 14:11:52.685,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.6,15.6,940.7,False,50.0,290,1.1
0 days 01:33:12.112000,GAS,10,0 days 00:01:09.649000,52.0,2.0,,,0 days 00:00:17.652000,0 days 00:00:31.008000,0 days 00:00:20.989000,0 days 01:33:19.607000,0 days 01:33:50.615000,0 days 01:34:11.604000,287.0,224.0,273.0,287.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:33:01.990000,2019-06-30 14:13:02.017,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.7,16.0,940.7,False,50.0,292,1.4
0 days 01:34:12.125000,GAS,10,0 days 00:01:09.042000,53.0,2.0,,,0 days 00:00:17.570000,0 days 00:00:30.704000,0 days 00:00:20.768000,0 days 01:34:29.174000,0 days 01:34:59.878000,0 days 01:35:20.646000,,235.0,274.0,287.0,True,HARD,28.0,True,Red Bull Racing,0 days 01:34:11.639000,2019-06-30 14:14:11.666,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.5,16.8,940.7,False,50.0,228,1.3
0 days 01:36:12.151000,GAS,10,0 days 00:01:09.235000,54.0,2.0,,,0 days 00:00:17.594000,0 days 00:00:30.833000,0 days 00:00:20.808000,0 days 01:35:38.240000,0 days 01:36:09.073000,0 days 01:36:29.881000,288.0,233.0,273.0,287.0,False,HARD,29.0,True,Red Bull Racing,0 days 01:35:20.681000,2019-06-30 14:15:20.708,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.5,17.4,940.7,False,50.1,292,0.8
0 days 01:37:12.164000,GAS,10,0 days 00:01:09.167000,55.0,2.0,,,0 days 00:00:17.655000,0 days 00:00:30.702000,0 days 00:00:20.810000,0 days 01:36:47.536000,0 days 01:37:18.238000,0 days 01:37:39.048000,287.0,234.0,274.0,288.0,False,HARD,30.0,True,Red Bull Racing,0 days 01:36:29.916000,2019-06-30 14:16:29.943,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.4,17.6,940.7,False,49.9,55,0.8
0 days 01:38:12.177000,GAS,10,0 days 00:01:09.121000,56.0,2.0,,,0 days 00:00:17.467000,0 days 00:00:30.751000,0 days 00:00:20.903000,0 days 01:37:56.515000,0 days 01:38:27.266000,0 days 01:38:48.169000,290.0,236.0,273.0,290.0,False,HARD,31.0,True,Red Bull Racing,0 days 01:37:39.083000,2019-06-30 14:17:39.110,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.5,17.5,940.7,False,49.8,67,1.3
0 days 01:39:12.362000,GAS,10,0 days 00:01:09.370000,57.0,2.0,,,0 days 00:00:17.525000,0 days 00:00:30.774000,0 days 00:00:21.071000,0 days 01:39:05.694000,0 days 01:39:36.468000,0 days 01:39:57.539000,291.0,230.0,273.0,289.0,False,HARD,32.0,True,Red Bull Racing,0 days 01:38:48.204000,2019-06-30 14:18:48.231,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.7,17.2,940.7,False,49.8,96,0.7
0 days 01:40:12.203000,GAS,10,0 days 00:01:08.829000,58.0,2.0,,,0 days 00:00:17.482000,0 days 00:00:30.700000,0 days 00:00:20.647000,0 days 01:40:15.021000,0 days 01:40:45.721000,0 days 01:41:06.368000,293.0,236.0,275.0,289.0,True,HARD,33.0,True,Red Bull Racing,0 days 01:39:57.574000,2019-06-30 14:19:57.601,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.8,17.2,940.7,False,49.9,83,0.9
0 days 01:41:12.232000,GAS,10,0 days 00:01:09.034000,59.0,2.0,,,0 days 00:00:17.444000,0 days 00:00:30.764000,0 days 00:00:20.826000,0 days 01:41:23.812000,0 days 01:41:54.576000,0 days 01:42:15.402000,292.0,228.0,273.0,289.0,False,HARD,34.0,True,Red Bull Racing,0 days 01:41:06.403000,2019-06-30 14:21:06.430,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,17.0,940.7,False,49.8,294,1.5
0 days 01:43:12.258000,GAS,10,0 days 00:01:09.537000,60.0,2.0,,,0 days 00:00:17.524000,0 days 00:00:31.057000,0 days 00:00:20.956000,0 days 01:42:32.926000,0 days 01:43:03.983000,0 days 01:43:24.939000,291.0,229.0,283.0,291.0,False,HARD,35.0,True,Red Bull Racing,0 days 01:42:15.437000,2019-06-30 14:22:15.464,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,17.0,940.7,False,49.7,314,1.4
0 days 01:44:12.271000,GAS,10,0 days 00:01:09.186000,61.0,2.0,,,0 days 00:00:17.490000,0 days 00:00:30.847000,0 days 00:00:20.849000,0 days 01:43:42.429000,0 days 01:44:13.276000,0 days 01:44:34.125000,292.0,229.0,274.0,288.0,False,HARD,36.0,True,Red Bull Racing,0 days 01:43:24.974000,2019-06-30 14:23:25.001,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,17.0,940.7,False,49.7,314,1.4
0 days 01:45:12.284000,GAS,10,0 days 00:01:09.266000,62.0,2.0,,,0 days 00:00:17.557000,0 days 00:00:30.868000,0 days 00:00:20.841000,0 days 01:44:51.682000,0 days 01:45:22.550000,0 days 01:45:43.391000,289.0,231.0,275.0,289.0,False,HARD,37.0,True,Red Bull Racing,0 days 01:44:34.160000,2019-06-30 14:24:34.187,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,17.0,940.7,False,49.7,314,1.4
0 days 01:46:12.297000,GAS,10,0 days 00:01:08.790000,63.0,2.0,,,0 days 00:00:17.264000,0 days 00:00:30.777000,0 days 00:00:20.749000,0 days 01:46:00.655000,0 days 01:46:31.432000,0 days 01:46:52.181000,312.0,236.0,274.0,288.0,True,HARD,38.0,True,Red Bull Racing,0 days 01:45:43.426000,2019-06-30 14:25:43.453,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,17.0,940.7,False,49.7,314,1.4
0 days 01:47:12.310000,GAS,10,0 days 00:01:09.281000,64.0,2.0,,,0 days 00:00:17.516000,0 days 00:00:31.023000,0 days 00:00:20.742000,0 days 01:47:09.697000,0 days 01:47:40.720000,0 days 01:48:01.462000,290.0,227.0,274.0,290.0,False,HARD,39.0,True,Red Bull Racing,0 days 01:46:52.216000,2019-06-30 14:26:52.243,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.9,16.9,940.7,False,49.6,351,0.9
0 days 01:48:12.323000,GAS,10,0 days 00:01:11.746000,65.0,2.0,,,0 days 00:00:17.633000,0 days 00:00:30.771000,0 days 00:00:23.342000,0 days 01:48:19.095000,0 days 01:48:49.866000,0 days 01:49:13.208000,287.0,235.0,285.0,291.0,False,HARD,40.0,True,Red Bull Racing,0 days 01:48:01.497000,2019-06-30 14:28:01.524,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.5,17.6,940.6,False,49.6,316,1.5
0 days 01:50:12.349000,GAS,10,0 days 00:01:09.464000,66.0,2.0,,,0 days 00:00:17.196000,0 days 00:00:31.160000,0 days 00:00:21.108000,0 days 01:49:30.404000,0 days 01:50:01.564000,0 days 01:50:22.672000,302.0,231.0,275.0,298.0,False,HARD,41.0,True,Red Bull Racing,0 days 01:49:13.243000,2019-06-30 14:29:13.270,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.7,17.6,940.7,False,49.6,102,1.0
0 days 01:51:12.362000,GAS,10,0 days 00:01:10.109000,67.0,2.0,,,0 days 00:00:17.468000,0 days 00:00:31.269000,0 days 00:00:21.372000,0 days 01:50:40.140000,0 days 01:51:11.409000,0 days 01:51:32.781000,296.0,229.0,276.0,292.0,False,HARD,42.0,True,Red Bull Racing,0 days 01:50:22.707000,2019-06-30 14:30:22.734,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.6,17.7,940.6,False,49.5,306,0.9
0 days 01:52:12.375000,GAS,10,0 days 00:01:09.806000,68.0,2.0,,,0 days 00:00:17.407000,0 days 00:00:31.250000,0 days 00:00:21.149000,0 days 01:51:50.188000,0 days 01:52:21.438000,0 days 01:52:42.587000,,225.0,271.0,309.0,False,HARD,43.0,True,Red Bull Racing,0 days 01:51:32.816000,2019-06-30 14:31:32.843,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.5,18.0,940.7,False,49.5,332,1.1
0 days 01:53:12.388000,GAS,10,0 days 00:01:09.410000,69.0,2.0,,,0 days 00:00:17.576000,0 days 00:00:30.807000,0 days 00:00:21.027000,0 days 01:53:00.163000,0 days 01:53:30.970000,0 days 01:53:51.997000,291.0,234.0,270.0,288.0,False,HARD,44.0,True,Red Bull Racing,0 days 01:52:42.622000,2019-06-30 14:32:42.649,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.5,17.7,940.7,False,49.3,304,0.9
0 days 01:54:12.401000,GAS,10,0 days 00:01:09.629000,70.0,2.0,,,0 days 00:00:17.486000,0 days 00:00:30.924000,0 days 00:00:21.219000,0 days 01:54:09.483000,0 days 01:54:40.407000,0 days 01:55:01.626000,292.0,228.0,272.0,289.0,False,HARD,45.0,True,Red Bull Racing,0 days 01:53:52.032000,2019-06-30 14:33:52.059,1,7.0,False,,False,True,Austrian Grand Prix,10,1.0,34.3,17.7,940.6,False,49.3,274,1.7
0 days 00:33:23.527000,GAS,10,0 days 00:01:38.238000,1.0,1.0,,,,0 days 00:00:38.499000,0 days 00:00:25.809000,,0 days 00:34:21.387000,0 days 00:34:47.221000,301.0,258.0,246.0,315.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:33:08.644000,2019-07-14 13:13:08.911,1,6.0,False,,False,False,British Grand Prix,18,92.0,18.9,64.6,1006.4,False,32.5,31,2.6
0 days 00:35:23.569000,GAS,10,0 days 00:01:32.305000,2.0,1.0,,,0 days 00:00:29.133000,0 days 00:00:37.679000,0 days 00:00:25.493000,0 days 00:35:16.219000,0 days 00:35:53.898000,0 days 00:36:19.391000,293.0,258.0,247.0,309.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 00:34:47.129000,2019-07-14 13:14:47.396,1,6.0,False,,False,True,British Grand Prix,18,92.0,19.0,64.1,1006.4,False,32.1,279,1.4
0 days 00:36:23.566000,GAS,10,0 days 00:01:31.847000,3.0,1.0,,,0 days 00:00:28.845000,0 days 00:00:37.545000,0 days 00:00:25.457000,0 days 00:36:48.236000,0 days 00:37:25.781000,0 days 00:37:51.238000,309.0,261.0,247.0,330.0,True,MEDIUM,8.0,False,Red Bull Racing,0 days 00:36:19.434000,2019-07-14 13:16:19.701,1,6.0,False,,False,True,British Grand Prix,18,92.0,19.1,63.0,1006.3,False,31.8,47,0.4
0 days 00:38:23.608000,GAS,10,0 days 00:01:31.656000,4.0,1.0,,,0 days 00:00:28.799000,0 days 00:00:37.681000,0 days 00:00:25.176000,0 days 00:38:20.037000,0 days 00:38:57.718000,0 days 00:39:22.894000,312.0,257.0,246.0,333.0,True,MEDIUM,9.0,False,Red Bull Racing,0 days 00:37:51.281000,2019-07-14 13:17:51.548,1,6.0,False,,False,True,British Grand Prix,18,92.0,19.0,62.3,1006.3,False,31.7,73,0.9
0 days 00:39:23.621000,GAS,10,0 days 00:01:31.844000,5.0,1.0,,,0 days 00:00:29.073000,0 days 00:00:37.583000,0 days 00:00:25.188000,0 days 00:39:51.967000,0 days 00:40:29.550000,0 days 00:40:54.738000,308.0,257.0,247.0,330.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:39:22.937000,2019-07-14 13:19:23.204,1,6.0,False,,False,True,British Grand Prix,18,92.0,19.3,61.5,1006.3,False,31.5,36,1.5
0 days 00:41:23.646000,GAS,10,0 days 00:01:31.709000,6.0,1.0,,,0 days 00:00:28.908000,0 days 00:00:37.583000,0 days 00:00:25.218000,0 days 00:41:23.646000,0 days 00:42:01.229000,0 days 00:42:26.447000,311.0,260.0,246.0,328.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 00:40:54.781000,2019-07-14 13:20:55.048,1,6.0,False,,False,True,British Grand Prix,18,92.0,19.0,59.7,1006.3,False,31.3,48,1.9
0 days 00:43:23.673000,GAS,10,0 days 00:01:31.625000,7.0,1.0,,,0 days 00:00:28.949000,0 days 00:00:37.449000,0 days 00:00:25.227000,0 days 00:42:55.396000,0 days 00:43:32.845000,0 days 00:43:58.072000,,260.0,247.0,326.0,True,MEDIUM,12.0,False,Red Bull Racing,0 days 00:42:26.490000,2019-07-14 13:22:26.757,1,6.0,False,,False,True,British Grand Prix,18,92.0,18.8,61.1,1006.3,False,30.9,30,1.9
0 days 00:44:23.686000,GAS,10,0 days 00:01:31.540000,8.0,1.0,,,0 days 00:00:28.933000,0 days 00:00:37.483000,0 days 00:00:25.124000,0 days 00:44:27.005000,0 days 00:45:04.488000,0 days 00:45:29.612000,306.0,259.0,245.0,323.0,True,MEDIUM,13.0,False,Red Bull Racing,0 days 00:43:58.115000,2019-07-14 13:23:58.382,1,6.0,False,,False,True,British Grand Prix,18,92.0,18.7,61.6,1006.2,False,31.1,51,2.6
0 days 00:46:23.712000,GAS,10,0 days 00:01:31.410000,9.0,1.0,,,0 days 00:00:28.820000,0 days 00:00:37.421000,0 days 00:00:25.169000,0 days 00:45:58.432000,0 days 00:46:35.853000,0 days 00:47:01.022000,308.0,260.0,248.0,323.0,True,MEDIUM,14.0,False,Red Bull Racing,0 days 00:45:29.655000,2019-07-14 13:25:29.922,1,6.0,False,,False,True,British Grand Prix,18,92.0,18.7,61.1,1006.3,False,31.3,24,1.7
0 days 00:47:23.725000,GAS,10,0 days 00:01:31.593000,10.0,1.0,,,0 days 00:00:28.746000,0 days 00:00:37.537000,0 days 00:00:25.310000,0 days 00:47:29.768000,0 days 00:48:07.305000,0 days 00:48:32.615000,,258.0,248.0,312.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 00:47:01.065000,2019-07-14 13:27:01.332,1,6.0,False,,False,True,British Grand Prix,18,92.0,18.6,60.5,1006.4,False,31.3,23,1.5
0 days 00:49:23.751000,GAS,10,0 days 00:01:32.182000,11.0,1.0,,,0 days 00:00:28.984000,0 days 00:00:38.014000,0 days 00:00:25.184000,0 days 00:49:01.599000,0 days 00:49:39.613000,0 days 00:50:04.797000,,257.0,250.0,334.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 00:48:32.658000,2019-07-14 13:28:32.925,1,6.0,False,,False,True,British Grand Prix,18,92.0,18.8,59.4,1006.3,False,30.9,45,1.1
0 days 00:50:23.764000,GAS,10,0 days 00:01:31.409000,12.0,1.0,,0 days 00:51:30.360000,0 days 00:00:29.017000,0 days 00:00:37.640000,0 days 00:00:24.752000,0 days 00:50:33.814000,0 days 00:51:11.454000,0 days 00:51:36.206000,317.0,259.0,,306.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 00:50:04.840000,2019-07-14 13:30:05.107,1,5.0,False,,False,False,British Grand Prix,18,92.0,19.0,59.0,1006.3,False,31.2,45,1.5
0 days 00:52:23.790000,GAS,10,0 days 00:01:51.564000,13.0,2.0,0 days 00:51:58.253000,,0 days 00:00:49.079000,0 days 00:00:37.555000,0 days 00:00:24.930000,0 days 00:52:25.285000,0 days 00:53:02.840000,0 days 00:53:27.770000,285.0,261.0,249.0,308.0,False,HARD,13.0,False,Red Bull Racing,0 days 00:51:36.249000,2019-07-14 13:31:36.516,1,10.0,False,,False,False,British Grand Prix,18,92.0,18.6,59.9,1006.3,False,31.8,36,2.0
0 days 00:54:26.951000,GAS,10,0 days 00:01:32.588000,14.0,2.0,,,0 days 00:00:29.171000,0 days 00:00:37.854000,0 days 00:00:25.563000,0 days 00:53:56.941000,0 days 00:54:34.795000,0 days 00:55:00.358000,295.0,257.0,247.0,336.0,False,HARD,14.0,False,Red Bull Racing,0 days 00:53:27.813000,2019-07-14 13:33:28.080,1,7.0,False,,False,True,British Grand Prix,18,92.0,18.9,59.9,1006.3,False,33.1,30,0.5
0 days 00:55:23.829000,GAS,10,0 days 00:01:32.166000,15.0,2.0,,,0 days 00:00:29.098000,0 days 00:00:37.608000,0 days 00:00:25.460000,0 days 00:55:29.456000,0 days 00:56:07.064000,0 days 00:56:32.524000,309.0,259.0,249.0,329.0,False,HARD,15.0,False,Red Bull Racing,0 days 00:55:00.401000,2019-07-14 13:35:00.668,1,7.0,False,,False,True,British Grand Prix,18,92.0,19.3,59.1,1006.2,False,33.9,57,2.0
0 days 00:57:24.447000,GAS,10,0 days 00:01:31.948000,16.0,2.0,,,0 days 00:00:29.055000,0 days 00:00:37.661000,0 days 00:00:25.232000,0 days 00:57:01.579000,0 days 00:57:39.240000,0 days 00:58:04.472000,307.0,261.0,251.0,326.0,False,HARD,16.0,False,Red Bull Racing,0 days 00:56:32.567000,2019-07-14 13:36:32.834,1,7.0,False,,False,True,British Grand Prix,18,92.0,19.4,58.6,1006.3,False,33.9,23,1.8
0 days 00:58:23.868000,GAS,10,0 days 00:01:32.368000,17.0,2.0,,,0 days 00:00:28.981000,0 days 00:00:37.744000,0 days 00:00:25.643000,0 days 00:58:33.453000,0 days 00:59:11.197000,0 days 00:59:36.840000,309.0,258.0,248.0,334.0,False,HARD,17.0,False,Red Bull Racing,0 days 00:58:04.515000,2019-07-14 13:38:04.782,1,7.0,False,,False,True,British Grand Prix,18,92.0,19.3,59.2,1006.4,False,34.2,315,2.0
0 days 01:00:23.894000,GAS,10,0 days 00:01:31.740000,18.0,2.0,,,0 days 00:00:29,0 days 00:00:37.319000,0 days 00:00:25.421000,0 days 01:00:05.840000,0 days 01:00:43.159000,0 days 01:01:08.580000,308.0,261.0,250.0,322.0,False,HARD,18.0,False,Red Bull Racing,0 days 00:59:36.883000,2019-07-14 13:39:37.150,1,7.0,False,,False,True,British Grand Prix,18,92.0,19.2,59.2,1006.3,False,33.9,46,2.4
0 days 01:01:23.907000,GAS,10,0 days 00:01:31.605000,19.0,2.0,,,0 days 00:00:28.942000,0 days 00:00:37.390000,0 days 00:00:25.273000,0 days 01:01:37.522000,0 days 01:02:14.912000,0 days 01:02:40.185000,307.0,259.0,250.0,319.0,False,HARD,19.0,False,Red Bull Racing,0 days 01:01:08.623000,2019-07-14 13:41:08.890,1,7.0,False,,False,True,British Grand Prix,18,92.0,19.1,60.1,1006.3,False,33.9,34,1.8
0 days 01:03:23.933000,GAS,10,0 days 00:01:57.329000,20.0,2.0,,,0 days 00:00:29.103000,0 days 00:00:51.865000,0 days 00:00:36.361000,0 days 01:03:09.288000,0 days 01:04:01.153000,0 days 01:04:37.514000,,171.0,191.0,203.0,False,HARD,20.0,False,Red Bull Racing,0 days 01:02:40.228000,2019-07-14 13:42:40.495,24,7.0,False,,False,False,British Grand Prix,18,92.0,19.6,58.7,1006.2,False,33.4,166,0.8
0 days 01:05:23.959000,GAS,10,0 days 00:02:08.598000,21.0,2.0,,,0 days 00:00:40.901000,0 days 00:00:54.389000,0 days 00:00:33.308000,0 days 01:05:18.415000,0 days 01:06:12.804000,0 days 01:06:46.112000,234.0,197.0,246.0,237.0,False,HARD,21.0,False,Red Bull Racing,0 days 01:04:37.557000,2019-07-14 13:44:37.824,4,5.0,False,,False,False,British Grand Prix,18,92.0,20.0,57.9,1006.2,False,35.0,296,1.2
0 days 01:07:23.985000,GAS,10,0 days 00:02:08.134000,22.0,2.0,,,0 days 00:00:35.514000,0 days 00:00:54.237000,0 days 00:00:38.383000,0 days 01:07:21.626000,0 days 01:08:15.863000,0 days 01:08:54.246000,251.0,147.0,129.0,251.0,False,HARD,22.0,False,Red Bull Racing,0 days 01:06:46.155000,2019-07-14 13:46:46.422,4,4.0,False,,False,False,British Grand Prix,18,92.0,20.0,58.3,1006.1,False,35.2,70,0.7
