Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit,Year
0 days 00:37:19.780000,HAM,44,0 days 00:01:14.101000,4.0,1.0,,,0 days 00:00:18.875000,0 days 00:00:38.433000,0 days 00:00:16.793000,0 days 00:37:29.051000,0 days 00:38:07.484000,0 days 00:38:24.277000,306.0,249.0,309.0,300.0,False,SUPERSOFT,7.0,False,Mercedes,0 days 00:37:10.176000,,1,1.0,False,,False,True,24.4,72.2,924.2,False,40.1,153,3.5,Brazilian Grand Prix,2018
0 days 00:39:19.650000,HAM,44,0 days 00:01:14.162000,5.0,1.0,,,0 days 00:00:19.096000,0 days 00:00:38.181000,0 days 00:00:16.885000,0 days 00:38:43.373000,0 days 00:39:21.554000,0 days 00:39:38.439000,308.0,254.0,308.0,280.0,False,SUPERSOFT,8.0,False,Mercedes,0 days 00:38:24.277000,,1,1.0,False,,False,True,23.9,74.3,924.2,False,39.2,144,3.0,Brazilian Grand Prix,2018
0 days 00:40:19.666000,HAM,44,0 days 00:01:14.318000,6.0,1.0,,,0 days 00:00:19.078000,0 days 00:00:38.385000,0 days 00:00:16.855000,0 days 00:39:57.517000,0 days 00:40:35.902000,0 days 00:40:52.757000,,250.0,307.0,290.0,False,SUPERSOFT,9.0,False,Mercedes,0 days 00:39:38.439000,,1,1.0,False,,False,True,24.2,73.1,924.2,False,40.9,162,2.2,Brazilian Grand Prix,2018
0 days 00:41:19.823000,HAM,44,0 days 00:01:14.372000,7.0,1.0,,,0 days 00:00:19.080000,0 days 00:00:38.440000,0 days 00:00:16.852000,0 days 00:41:11.837000,0 days 00:41:50.277000,0 days 00:42:07.129000,305.0,251.0,307.0,297.0,False,SUPERSOFT,10.0,False,Mercedes,0 days 00:40:52.757000,,1,1.0,False,,False,True,24.5,72.2,924.1,False,41.1,170,1.6,Brazilian Grand Prix,2018
0 days 00:42:19.731000,HAM,44,0 days 00:01:14.517000,8.0,1.0,,,0 days 00:00:19.028000,0 days 00:00:38.553000,0 days 00:00:16.936000,0 days 00:42:26.157000,0 days 00:43:04.710000,0 days 00:43:21.646000,309.0,253.0,308.0,291.0,False,SUPERSOFT,11.0,False,Mercedes,0 days 00:42:07.129000,,1,1.0,False,,False,True,24.4,72.1,924.1,False,40.3,150,1.9,Brazilian Grand Prix,2018
0 days 00:44:19.728000,HAM,44,0 days 00:01:14.799000,9.0,1.0,,,0 days 00:00:19.031000,0 days 00:00:38.885000,0 days 00:00:16.883000,0 days 00:43:40.677000,0 days 00:44:19.562000,0 days 00:44:36.445000,307.0,249.0,307.0,290.0,False,SUPERSOFT,12.0,False,Mercedes,0 days 00:43:21.646000,,1,1.0,False,,False,True,24.4,72.4,924.1,False,40.2,151,1.5,Brazilian Grand Prix,2018
0 days 00:45:19.736000,HAM,44,0 days 00:01:14.378000,10.0,1.0,,,0 days 00:00:18.991000,0 days 00:00:38.507000,0 days 00:00:16.880000,0 days 00:44:55.436000,0 days 00:45:33.943000,0 days 00:45:50.823000,,253.0,308.0,291.0,False,SUPERSOFT,13.0,False,Mercedes,0 days 00:44:36.445000,,1,1.0,False,,False,True,24.5,72.1,924.1,False,40.3,172,2.0,Brazilian Grand Prix,2018
0 days 00:46:19.754000,HAM,44,0 days 00:01:14.404000,11.0,1.0,,,0 days 00:00:18.877000,0 days 00:00:38.680000,0 days 00:00:16.847000,0 days 00:46:09.700000,0 days 00:46:48.380000,0 days 00:47:05.227000,,252.0,307.0,302.0,False,SUPERSOFT,14.0,False,Mercedes,0 days 00:45:50.823000,,1,1.0,False,,False,True,24.5,72.0,924.2,False,39.9,190,1.3,Brazilian Grand Prix,2018
0 days 00:47:19.767000,HAM,44,0 days 00:01:14.299000,12.0,1.0,,,0 days 00:00:18.882000,0 days 00:00:38.628000,0 days 00:00:16.789000,0 days 00:47:24.109000,0 days 00:48:02.737000,0 days 00:48:19.526000,304.0,251.0,309.0,299.0,False,SUPERSOFT,15.0,False,Mercedes,0 days 00:47:05.227000,,1,1.0,False,,False,True,24.4,73.0,924.0,False,39.8,123,2.6,Brazilian Grand Prix,2018
0 days 00:48:19.812000,HAM,44,0 days 00:01:13.992000,13.0,1.0,,,0 days 00:00:18.996000,0 days 00:00:38.181000,0 days 00:00:16.815000,0 days 00:48:38.522000,0 days 00:49:16.703000,0 days 00:49:33.518000,309.0,251.0,308.0,,False,SUPERSOFT,16.0,False,Mercedes,0 days 00:48:19.526000,,1,1.0,False,,False,True,24.5,72.8,924.0,False,39.4,183,1.6,Brazilian Grand Prix,2018
0 days 00:50:19.808000,HAM,44,0 days 00:01:14.223000,14.0,1.0,,,0 days 00:00:19.153000,0 days 00:00:38.240000,0 days 00:00:16.830000,0 days 00:49:52.671000,0 days 00:50:30.911000,0 days 00:50:47.741000,311.0,253.0,309.0,293.0,False,SUPERSOFT,17.0,False,Mercedes,0 days 00:49:33.518000,,1,1.0,False,,False,True,24.9,70.9,924.0,False,39.7,172,0.7,Brazilian Grand Prix,2018
0 days 00:51:19.926000,HAM,44,0 days 00:01:13.943000,15.0,1.0,,,0 days 00:00:18.884000,0 days 00:00:38.140000,0 days 00:00:16.919000,0 days 00:51:06.625000,0 days 00:51:44.765000,0 days 00:52:01.684000,308.0,250.0,307.0,301.0,True,SUPERSOFT,18.0,False,Mercedes,0 days 00:50:47.741000,,1,1.0,False,,False,True,24.7,71.5,924.0,False,41.0,190,1.8,Brazilian Grand Prix,2018
0 days 00:52:19.840000,HAM,44,0 days 00:01:13.786000,16.0,1.0,,,0 days 00:00:18.843000,0 days 00:00:38.139000,0 days 00:00:16.804000,0 days 00:52:20.527000,0 days 00:52:58.666000,0 days 00:53:15.470000,306.0,250.0,308.0,305.0,True,SUPERSOFT,19.0,False,Mercedes,0 days 00:52:01.684000,,1,1.0,False,,False,True,24.9,70.6,924.0,False,41.3,188,2.1,Brazilian Grand Prix,2018
0 days 00:53:19.853000,HAM,44,0 days 00:01:14.084000,17.0,1.0,,,0 days 00:00:18.870000,0 days 00:00:38.347000,0 days 00:00:16.867000,0 days 00:53:34.340000,0 days 00:54:12.687000,0 days 00:54:29.554000,309.0,251.0,310.0,296.0,False,SUPERSOFT,20.0,False,Mercedes,0 days 00:53:15.470000,,1,1.0,False,,False,True,24.9,70.3,924.0,False,41.1,173,1.7,Brazilian Grand Prix,2018
0 days 00:55:19.883000,HAM,44,0 days 00:01:13.793000,18.0,1.0,,,0 days 00:00:18.798000,0 days 00:00:38.242000,0 days 00:00:16.753000,0 days 00:54:48.352000,0 days 00:55:26.594000,0 days 00:55:43.347000,,249.0,311.0,,False,SUPERSOFT,21.0,False,Mercedes,0 days 00:54:29.554000,,1,1.0,False,,False,True,24.7,71.6,923.9,False,40.4,182,1.1,Brazilian Grand Prix,2018
0 days 00:56:19.993000,HAM,44,0 days 00:01:17.295000,19.0,1.0,,0 days 00:56:57.720000,0 days 00:00:18.806000,0 days 00:00:38.117000,0 days 00:00:20.372000,0 days 00:56:02.153000,0 days 00:56:40.270000,0 days 00:57:00.642000,305.0,251.0,,303.0,False,SUPERSOFT,22.0,False,Mercedes,0 days 00:55:43.347000,,1,2.0,False,,False,False,25.1,69.5,923.8,False,42.1,198,0.8,Brazilian Grand Prix,2018
0 days 00:57:19.915000,HAM,44,0 days 00:01:29.165000,20.0,2.0,0 days 00:57:20.331000,,0 days 00:00:35.751000,0 days 00:00:36.904000,0 days 00:00:16.510000,0 days 00:57:36.393000,0 days 00:58:13.297000,0 days 00:58:29.807000,312.0,252.0,324.0,,False,MEDIUM,1.0,True,Mercedes,0 days 00:57:00.642000,,1,6.0,False,,False,False,25.1,69.9,923.9,False,42.8,193,1.8,Brazilian Grand Prix,2018
0 days 00:59:19.942000,HAM,44,0 days 00:01:13.025000,21.0,2.0,,,0 days 00:00:18.590000,0 days 00:00:37.836000,0 days 00:00:16.599000,0 days 00:58:48.397000,0 days 00:59:26.233000,0 days 00:59:42.832000,317.0,250.0,316.0,294.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:58:29.807000,,2,6.0,False,,False,True,24.9,70.8,923.8,False,43.1,113,2.3,Brazilian Grand Prix,2018
0 days 01:00:19.969000,HAM,44,0 days 00:01:13.874000,22.0,2.0,,,0 days 00:00:18.675000,0 days 00:00:38.649000,0 days 00:00:16.550000,0 days 01:00:01.507000,0 days 01:00:40.156000,0 days 01:00:56.706000,311.0,248.0,318.0,298.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:59:42.832000,,1,6.0,False,,False,True,24.7,71.4,923.9,False,43.4,189,1.9,Brazilian Grand Prix,2018
0 days 01:01:20.001000,HAM,44,0 days 00:01:13.393000,23.0,2.0,,,0 days 00:00:18.786000,0 days 00:00:38.291000,0 days 00:00:16.316000,0 days 01:01:15.492000,0 days 01:01:53.783000,0 days 01:02:10.099000,323.0,248.0,337.0,302.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:00:56.706000,,1,6.0,False,,False,True,24.9,72.1,923.8,False,43.4,192,1.7,Brazilian Grand Prix,2018
0 days 01:02:20.103000,HAM,44,0 days 00:01:14.539000,24.0,2.0,,,0 days 00:00:18.737000,0 days 00:00:38.933000,0 days 00:00:16.869000,0 days 01:02:28.836000,0 days 01:03:07.769000,0 days 01:03:24.638000,310.0,242.0,310.0,298.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:02:10.099000,,1,5.0,False,,False,True,24.9,71.7,923.8,False,44.2,180,2.3,Brazilian Grand Prix,2018
0 days 01:04:20.260000,HAM,44,0 days 00:01:14.569000,25.0,2.0,,,0 days 00:00:19.011000,0 days 00:00:38.677000,0 days 00:00:16.881000,0 days 01:03:43.649000,0 days 01:04:22.326000,0 days 01:04:39.207000,,245.0,310.0,292.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:03:24.638000,,1,5.0,False,,False,True,24.5,72.5,923.8,False,44.1,165,3.2,Brazilian Grand Prix,2018
0 days 01:05:20.031000,HAM,44,0 days 00:01:14.944000,26.0,2.0,,,0 days 00:00:18.960000,0 days 00:00:39.151000,0 days 00:00:16.833000,0 days 01:04:58.167000,0 days 01:05:37.318000,0 days 01:05:54.151000,308.0,245.0,310.0,302.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:04:39.207000,,1,5.0,False,,False,True,24.2,73.7,923.9,False,44.0,138,2.8,Brazilian Grand Prix,2018
0 days 01:06:20.178000,HAM,44,0 days 00:01:14.425000,27.0,2.0,,,0 days 00:00:18.931000,0 days 00:00:38.716000,0 days 00:00:16.778000,0 days 01:06:13.082000,0 days 01:06:51.798000,0 days 01:07:08.576000,309.0,245.0,311.0,304.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:05:54.151000,,1,5.0,False,,False,True,24.1,74.4,923.9,False,44.0,181,2.7,Brazilian Grand Prix,2018
0 days 01:07:20.396000,HAM,44,0 days 00:01:12.930000,28.0,2.0,,,0 days 00:00:18.690000,0 days 00:00:37.384000,0 days 00:00:16.856000,0 days 01:07:27.266000,0 days 01:08:04.650000,0 days 01:08:21.506000,305.0,258.0,306.0,308.0,True,MEDIUM,9.0,True,Mercedes,0 days 01:07:08.576000,,1,4.0,False,,False,True,24.3,73.4,924.0,False,44.0,162,2.2,Brazilian Grand Prix,2018
0 days 01:09:20.262000,HAM,44,0 days 00:01:13.923000,29.0,2.0,,,0 days 00:00:18.943000,0 days 00:00:38.275000,0 days 00:00:16.705000,0 days 01:08:40.449000,0 days 01:09:18.724000,0 days 01:09:35.429000,307.0,253.0,308.0,295.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:08:21.506000,,1,4.0,False,,False,True,23.9,74.9,923.9,False,42.3,126,3.4,Brazilian Grand Prix,2018
0 days 01:10:20.299000,HAM,44,0 days 00:01:13.490000,30.0,2.0,,,0 days 00:00:18.801000,0 days 00:00:37.943000,0 days 00:00:16.746000,0 days 01:09:54.230000,0 days 01:10:32.173000,0 days 01:10:48.919000,303.0,255.0,307.0,305.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:09:35.429000,,1,4.0,False,,False,True,23.8,76.0,924.0,False,41.9,179,2.0,Brazilian Grand Prix,2018
0 days 01:11:20.504000,HAM,44,0 days 00:01:13.484000,31.0,2.0,,,0 days 00:00:18.724000,0 days 00:00:37.998000,0 days 00:00:16.762000,0 days 01:11:07.643000,0 days 01:11:45.641000,0 days 01:12:02.403000,307.0,253.0,305.0,303.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:10:48.919000,,1,4.0,False,,False,True,23.9,75.0,924.0,False,41.6,165,1.5,Brazilian Grand Prix,2018
0 days 01:12:20.236000,HAM,44,0 days 00:01:13.707000,32.0,2.0,,,0 days 00:00:18.855000,0 days 00:00:38.043000,0 days 00:00:16.809000,0 days 01:12:21.258000,0 days 01:12:59.301000,0 days 01:13:16.110000,300.0,253.0,306.0,298.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:12:02.403000,,1,3.0,False,,False,True,24.0,74.3,923.9,False,42.0,134,2.0,Brazilian Grand Prix,2018
0 days 01:13:20.143000,HAM,44,0 days 00:01:13.524000,33.0,2.0,,,0 days 00:00:18.973000,0 days 00:00:38.096000,0 days 00:00:16.455000,0 days 01:13:35.083000,0 days 01:14:13.179000,0 days 01:14:29.634000,306.0,253.0,332.0,294.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:13:16.110000,,1,3.0,False,,False,True,23.6,76.2,924.0,False,41.5,165,3.0,Brazilian Grand Prix,2018
0 days 01:15:20.199000,HAM,44,0 days 00:01:13.645000,34.0,2.0,,,0 days 00:00:18.882000,0 days 00:00:38.073000,0 days 00:00:16.690000,0 days 01:14:48.516000,0 days 01:15:26.589000,0 days 01:15:43.279000,295.0,254.0,306.0,311.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:14:29.634000,,1,3.0,False,,False,True,23.2,78.0,924.0,False,40.9,145,3.3,Brazilian Grand Prix,2018
0 days 01:16:20.189000,HAM,44,0 days 00:01:13.750000,35.0,2.0,,,0 days 00:00:19.107000,0 days 00:00:38.136000,0 days 00:00:16.507000,0 days 01:16:02.386000,0 days 01:16:40.522000,0 days 01:16:57.029000,304.0,255.0,311.0,279.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:15:43.279000,,1,3.0,False,,False,True,23.0,78.1,923.9,False,40.5,131,3.7,Brazilian Grand Prix,2018
0 days 01:17:20.205000,HAM,44,0 days 00:01:13.120000,36.0,2.0,,,0 days 00:00:18.681000,0 days 00:00:37.818000,0 days 00:00:16.621000,0 days 01:17:15.710000,0 days 01:17:53.528000,0 days 01:18:10.149000,303.0,253.0,304.0,311.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:16:57.029000,,1,2.0,False,,False,True,22.8,79.6,923.8,False,40.1,149,3.7,Brazilian Grand Prix,2018
0 days 01:18:20.214000,HAM,44,0 days 00:01:13.419000,37.0,2.0,,,0 days 00:00:18.790000,0 days 00:00:38.028000,0 days 00:00:16.601000,0 days 01:18:28.939000,0 days 01:19:06.967000,0 days 01:19:23.568000,311.0,256.0,309.0,298.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:18:10.149000,,1,2.0,False,,False,True,22.6,79.9,923.8,False,39.3,124,4.1,Brazilian Grand Prix,2018
0 days 01:20:20.245000,HAM,44,0 days 00:01:13.018000,38.0,2.0,,,0 days 00:00:18.605000,0 days 00:00:37.745000,0 days 00:00:16.668000,0 days 01:19:42.173000,0 days 01:20:19.918000,0 days 01:20:36.586000,312.0,255.0,313.0,306.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:19:23.568000,,1,2.0,False,,False,True,22.7,79.6,924.0,False,39.0,166,3.0,Brazilian Grand Prix,2018
0 days 01:21:20.259000,HAM,44,0 days 00:01:13.593000,39.0,2.0,,,0 days 00:00:18.627000,0 days 00:00:38.076000,0 days 00:00:16.890000,0 days 01:20:55.213000,0 days 01:21:33.289000,0 days 01:21:50.179000,311.0,249.0,307.0,,False,MEDIUM,20.0,True,Mercedes,0 days 01:20:36.586000,,1,3.0,False,,False,True,22.4,80.6,923.9,False,38.9,121,3.9,Brazilian Grand Prix,2018
0 days 01:22:20.272000,HAM,44,0 days 00:01:14.166000,40.0,2.0,,,0 days 00:00:18.696000,0 days 00:00:38.718000,0 days 00:00:16.752000,0 days 01:22:08.875000,0 days 01:22:47.593000,0 days 01:23:04.345000,335.0,247.0,315.0,301.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:21:50.179000,,1,2.0,False,,False,True,22.3,81.4,923.8,False,38.9,122,2.6,Brazilian Grand Prix,2018
0 days 01:23:20.382000,HAM,44,0 days 00:01:13.774000,41.0,2.0,,,0 days 00:00:18.798000,0 days 00:00:38.252000,0 days 00:00:16.724000,0 days 01:23:23.143000,0 days 01:24:01.395000,0 days 01:24:18.119000,313.0,249.0,312.0,300.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:23:04.345000,,1,2.0,False,,False,True,22.3,81.8,923.7,False,39.1,151,2.7,Brazilian Grand Prix,2018
0 days 01:24:20.383000,HAM,44,0 days 00:01:13.774000,42.0,2.0,,,0 days 00:00:18.841000,0 days 00:00:38.262000,0 days 00:00:16.671000,0 days 01:24:36.960000,0 days 01:25:15.222000,0 days 01:25:31.893000,312.0,253.0,313.0,282.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:24:18.119000,,1,2.0,False,,False,True,22.5,80.6,923.8,False,39.7,189,2.9,Brazilian Grand Prix,2018
0 days 01:26:20.333000,HAM,44,0 days 00:01:13.451000,43.0,2.0,,,0 days 00:00:18.668000,0 days 00:00:38.089000,0 days 00:00:16.694000,0 days 01:25:50.561000,0 days 01:26:28.650000,0 days 01:26:45.344000,313.0,253.0,313.0,296.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:25:31.893000,,1,2.0,False,,False,True,23.0,78.9,923.7,False,41.5,115,1.1,Brazilian Grand Prix,2018
0 days 01:27:20.345000,HAM,44,0 days 00:01:13.292000,44.0,2.0,,,0 days 00:00:18.947000,0 days 00:00:37.724000,0 days 00:00:16.621000,0 days 01:27:04.291000,0 days 01:27:42.015000,0 days 01:27:58.636000,307.0,256.0,308.0,307.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:26:45.344000,,2,1.0,False,,False,True,23.1,78.4,923.7,False,42.2,163,2.5,Brazilian Grand Prix,2018
0 days 01:28:20.368000,HAM,44,0 days 00:01:13.076000,45.0,2.0,,,0 days 00:00:18.777000,0 days 00:00:37.680000,0 days 00:00:16.619000,0 days 01:28:17.413000,0 days 01:28:55.093000,0 days 01:29:11.712000,309.0,255.0,309.0,292.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:27:58.636000,,1,1.0,False,,False,True,23.0,78.5,923.8,False,42.2,141,2.3,Brazilian Grand Prix,2018
0 days 01:29:20.374000,HAM,44,0 days 00:01:12.925000,46.0,2.0,,,0 days 00:00:18.661000,0 days 00:00:37.582000,0 days 00:00:16.682000,0 days 01:29:30.373000,0 days 01:30:07.955000,0 days 01:30:24.637000,311.0,256.0,309.0,,True,MEDIUM,27.0,True,Mercedes,0 days 01:29:11.712000,,1,1.0,False,,False,True,23.0,79.4,923.8,False,41.5,194,2.1,Brazilian Grand Prix,2018
0 days 01:31:20.476000,HAM,44,0 days 00:01:12.967000,47.0,2.0,,,0 days 00:00:18.692000,0 days 00:00:37.579000,0 days 00:00:16.696000,0 days 01:30:43.329000,0 days 01:31:20.908000,0 days 01:31:37.604000,,257.0,310.0,300.0,False,MEDIUM,28.0,True,Mercedes,0 days 01:30:24.637000,,1,1.0,False,,False,True,22.9,79.1,923.7,False,40.9,164,2.2,Brazilian Grand Prix,2018
0 days 01:32:20.419000,HAM,44,0 days 00:01:12.808000,48.0,2.0,,,0 days 00:00:18.632000,0 days 00:00:37.580000,0 days 00:00:16.596000,0 days 01:31:56.236000,0 days 01:32:33.816000,0 days 01:32:50.412000,,257.0,311.0,304.0,True,MEDIUM,29.0,True,Mercedes,0 days 01:31:37.604000,,1,1.0,False,,False,True,22.9,79.2,923.7,False,40.1,190,1.6,Brazilian Grand Prix,2018
0 days 01:33:20.433000,HAM,44,0 days 00:01:13.018000,49.0,2.0,,,0 days 00:00:18.657000,0 days 00:00:37.744000,0 days 00:00:16.617000,0 days 01:33:09.069000,0 days 01:33:46.813000,0 days 01:34:03.430000,313.0,259.0,312.0,300.0,False,MEDIUM,30.0,True,Mercedes,0 days 01:32:50.412000,,1,1.0,False,,False,True,23.0,78.4,923.6,False,40.1,140,1.8,Brazilian Grand Prix,2018
0 days 01:34:20.447000,HAM,44,0 days 00:01:12.920000,50.0,2.0,,,0 days 00:00:18.669000,0 days 00:00:37.680000,0 days 00:00:16.571000,0 days 01:34:22.099000,0 days 01:34:59.779000,0 days 01:35:16.350000,307.0,251.0,324.0,305.0,False,MEDIUM,31.0,True,Mercedes,0 days 01:34:03.430000,,1,1.0,False,,False,True,22.7,79.5,923.6,False,39.2,132,2.6,Brazilian Grand Prix,2018
0 days 01:35:20.461000,HAM,44,0 days 00:01:12.319000,51.0,2.0,,,0 days 00:00:18.557000,0 days 00:00:37.151000,0 days 00:00:16.611000,0 days 01:35:34.907000,0 days 01:36:12.058000,0 days 01:36:28.669000,309.0,256.0,308.0,312.0,True,MEDIUM,32.0,True,Mercedes,0 days 01:35:16.350000,,1,1.0,False,,False,True,22.7,80.3,923.7,False,38.8,173,2.2,Brazilian Grand Prix,2018
0 days 01:37:20.526000,HAM,44,0 days 00:01:12.385000,52.0,2.0,,,0 days 00:00:18.636000,0 days 00:00:37.198000,0 days 00:00:16.551000,0 days 01:36:47.305000,0 days 01:37:24.503000,0 days 01:37:41.054000,306.0,256.0,309.0,297.0,False,MEDIUM,33.0,True,Mercedes,0 days 01:36:28.669000,,1,1.0,False,,False,True,23.0,78.4,923.8,False,39.4,179,1.7,Brazilian Grand Prix,2018
0 days 01:38:20.632000,HAM,44,0 days 00:01:12.466000,53.0,2.0,,,0 days 00:00:18.574000,0 days 00:00:37.353000,0 days 00:00:16.539000,0 days 01:37:59.628000,0 days 01:38:36.981000,0 days 01:38:53.520000,309.0,259.0,309.0,299.0,False,MEDIUM,34.0,True,Mercedes,0 days 01:37:41.054000,,1,1.0,False,,False,True,23.0,78.5,923.7,False,38.5,179,2.0,Brazilian Grand Prix,2018
0 days 01:39:20.520000,HAM,44,0 days 00:01:12.204000,54.0,2.0,,,0 days 00:00:18.558000,0 days 00:00:37.135000,0 days 00:00:16.511000,0 days 01:39:12.078000,0 days 01:39:49.213000,0 days 01:40:05.724000,305.0,257.0,310.0,300.0,True,MEDIUM,35.0,True,Mercedes,0 days 01:38:53.520000,,1,1.0,False,,False,True,23.0,78.6,923.7,False,38.2,123,1.9,Brazilian Grand Prix,2018
0 days 01:40:20.616000,HAM,44,0 days 00:01:12.062000,55.0,2.0,,,0 days 00:00:18.463000,0 days 00:00:37.035000,0 days 00:00:16.564000,0 days 01:40:24.187000,0 days 01:41:01.222000,0 days 01:41:17.786000,307.0,257.0,310.0,301.0,True,MEDIUM,36.0,True,Mercedes,0 days 01:40:05.724000,,1,1.0,False,,False,True,23.1,78.0,923.7,False,38.2,164,1.4,Brazilian Grand Prix,2018
0 days 01:41:20.548000,HAM,44,0 days 00:01:12.483000,56.0,2.0,,,0 days 00:00:18.577000,0 days 00:00:37.399000,0 days 00:00:16.507000,0 days 01:41:36.363000,0 days 01:42:13.762000,0 days 01:42:30.269000,306.0,256.0,310.0,303.0,False,MEDIUM,37.0,True,Mercedes,0 days 01:41:17.786000,,1,1.0,False,,False,True,23.1,78.3,923.8,False,38.2,149,1.9,Brazilian Grand Prix,2018
